Kode Transaksi,Timestamp,Kode Barang,Nama Barang,Jumlah,Harga Jual,Total
48522020230303124531,2023-03-03 12:45:31,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230303125025,2023-03-03 12:50:25,oxy,Oxycan,2,"54.000,00","108.000,00"
48522020230303135601,2023-03-03 13:56:01,cawan1,Cawan 35ml,2,"18.000,00","36.000,00"
48522020230303152242,2023-03-03 15:22:42,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230304110803,2023-03-04 11:08:03,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230304110817,2023-03-04 11:08:17,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230304110844,2023-03-04 11:08:44,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230304110955,2023-03-04 11:09:55,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230304111035,2023-03-04 11:10:35,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230304111130,2023-03-04 11:11:30,al961L,Alkohol 96% 1liter,15,"32.000,00","480.000,00"
48522020230304111227,2023-03-04 11:12:27,btgspakca25cm,Batang pengaduk spatula kaca 25 cm,1,"5.500,00","5.500,00"
48522020230304111347,2023-03-04 11:13:47,pisptbymed,Pispot plastik baymed,1,"32.000,00","32.000,00"
48522020230304111347,2023-03-04 11:13:47,pispottutup,Pispot laki laki tutup onemed,1,"20.000,00","20.000,00"
48522020230304111815,2023-03-04 11:18:15,pispottutup,Pispot laki laki tutup onemed,1,"20.000,00","20.000,00"
48522020230304142047,2023-03-04 14:20:47,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230304142601,2023-03-04 14:26:01,150cm,"Isi tabung 1,5meter",1,"100.000,00","100.000,00"
48522020230304150448,2023-03-04 15:04:48,contube,Connection tube,1,"33.000,00","33.000,00"
48522020230304150448,2023-03-04 15:04:48,Suctter14,Suction catheter cosmomed 14,2,"5.500,00","11.000,00"
48522020230304153158,2023-03-04 15:31:58,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230304153213,2023-03-04 15:32:13,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306085805,2023-03-06 8:58:05,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306085833,2023-03-06 8:58:33,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306085945,2023-03-06 8:59:45,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306085957,2023-03-06 8:59:57,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306090014,2023-03-06 9:00:14,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306113857,2023-03-06 11:38:57,O21m3,Isi oksigen 1m3,3,"70.000,00","210.000,00"
48522020230306114334,2023-03-06 11:43:34,btgspakca25cm,Batang pengaduk spatula kaca 25 cm,1,"5.500,00","5.500,00"
48522020230306114417,2023-03-06 11:44:17,btgpngdukspatulakca,Batang pengaduk spatula kaca 30cm,1,"6.500,00","6.500,00"
48522020230306114731,2023-03-06 11:47:31,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306114803,2023-03-06 11:48:03,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306114830,2023-03-06 11:48:30,O26m3part2,Isi tabung O26m3 part 2,7,"125.000,00","875.000,00"
48522020230306114830,2023-03-06 11:48:30,O21m3,Isi oksigen 1m3,2,"70.000,00","140.000,00"
48522020230306122521,2023-03-06 12:25:21,AC4kg,isi tabung acetylene,1,"450.000,00","450.000,00"
48522020230306122616,2023-03-06 12:26:16,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230306131921,2023-03-06 13:19:21,infset,Set infuse,1,"7.500,00","7.500,00"
48522020230306131921,2023-03-06 13:19:21,24,IV CATHETER Gea 24,4,"5.000,00","20.000,00"
48522020230306152418,2023-03-06 15:24:18,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230306154012,2023-03-06 15:40:12,24,IV CATHETER Gea 24,1,"5.000,00","5.000,00"
48522020230306154012,2023-03-06 15:40:12,catpenonemed,IV catheter pen 24 onemed,3,"5.500,00","16.500,00"
48522020230307123547,2023-03-07 12:35:47,alkhol1lt,Alkohol 70% 1liter,2,"27.000,00","54.000,00"
48522020230307134354,2023-03-07 13:43:54,Btgkca10cm,Batang pengaduk spatula kaca 10 cm,1,"3.500,00","3.500,00"
48522020230307134420,2023-03-07 13:44:20,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230307134530,2023-03-07 13:45:30,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230307140250,2023-03-07 14:02:50,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230307140553,2023-03-07 14:05:53,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230307140553,2023-03-07 14:05:53,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230307140615,2023-03-07 14:06:15,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230307140633,2023-03-07 14:06:33,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230307140732,2023-03-07 14:07:32,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230307144832,2023-03-07 14:48:32,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230307144832,2023-03-07 14:48:32,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230307144856,2023-03-07 14:48:56,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230307144856,2023-03-07 14:48:56,canulcosmomed,Selang canul cosmomed,1,"15.000,00","15.000,00"
48522020230308113522,2023-03-08 11:35:22,pyrex16x150,Tabung reaksi 16x150cc pyrex,1,"6.500,00","6.500,00"
48522020230308113620,2023-03-08 11:36:20,btgpngdukspatulakca,Batang pengaduk spatula kaca 30cm,1,"6.500,00","6.500,00"
48522020230308114001,2023-03-08 11:40:01,al961L,Alkohol 96% 1liter,6,"32.000,00","192.000,00"
48522020230308114018,2023-03-08 11:40:18,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230308114151,2023-03-08 11:41:51,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230308114251,2023-03-08 11:42:51,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230308114251,2023-03-08 11:42:51,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230308114251,2023-03-08 11:42:51,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230308122358,2023-03-08 12:23:58,O21m3,Isi oksigen 1m3,2,"70.000,00","140.000,00"
48522020230308142025,2023-03-08 14:20:25,al961L,Alkohol 96% 1liter,3,"32.000,00","96.000,00"
48522020230308145655,2023-03-08 14:56:55,Kertsar,Kertas saring jepang kasar 60*60cm,1,"11.000,00","11.000,00"
48522020230308151026,2023-03-08 15:10:26,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230308151158,2023-03-08 15:11:58,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230309091810,2023-03-09 9:18:10,t026m3,Tabung oksigen 6m3,1,"1.900.000,00","1.900.000,00"
48522020230309091810,2023-03-09 9:18:10,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230309091834,2023-03-09 9:18:34,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230309091834,2023-03-09 9:18:34,canulcosmomed,Selang canul cosmomed,1,"15.000,00","15.000,00"
48522020230309111959,2023-03-09 11:19:59,tmbgngeaer7210,Timbangan digital bayi GEA ER-7210,1,"524.000,00","524.000,00"
48522020230309112023,2023-03-09 11:20:23,nebulizeronemed,nebulizer onemed,1,"325.000,00","325.000,00"
48522020230309112042,2023-03-09 11:20:42,thermruangdig,Thermometer ruangan digital,1,"34.000,00","34.000,00"
48522020230309112129,2023-03-09 11:21:29,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230309112146,2023-03-09 11:21:46,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230309123528,2023-03-09 12:35:28,Lncgdvcnsco,Lancing device nesco,1,"16.000,00","16.000,00"
48522020230309133429,2023-03-09 13:34:29,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230309135323,2023-03-09 13:53:23,hrgaidms,Hearing aid MS,2,"85.000,00","170.000,00"
48522020230310084103,2023-03-10 8:41:03,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230310085646,2023-03-10 8:56:46,tianginfsmrh,Tiang Infus besi v murah,1,"115.000,00","115.000,00"
48522020230310110401,2023-03-10 11:04:01,microtoisgea,Microtois GEA,1,"35.000,00","35.000,00"
48522020230310110401,2023-03-10 11:04:01,snelchart,Snellen chart,2,"6.500,00","13.000,00"
48522020230310110449,2023-03-10 11:04:49,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230310110506,2023-03-10 11:05:06,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230310110522,2023-03-10 11:05:22,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230310110604,2023-03-10 11:06:04,Tabnitro,Tabung Nitrogen 6m3,1,"2.000.000,00","2.000.000,00"
48522020230310110619,2023-03-10 11:06:19,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230310110709,2023-03-10 11:07:09,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230310121023,2023-03-10 12:10:23,Uklemonmd,U-klem onemed,1,"35.000,00","35.000,00"
48522020230310121023,2023-03-10 12:10:23,penlghtonemed,Pen light onemed,1,"39.000,00","39.000,00"
48522020230310121023,2023-03-10 12:10:23,12ml,Pipet plastik 1/2 ml,1,500,500
48522020230310121023,2023-03-10 12:10:23,Bisturi,Pisau bedah steril/bisturi,10,"1.000,00","10.000,00"
48522020230310121023,2023-03-10 12:10:23,mosquitbengkyamaco,Mosquito bengkok yamaco,1,"21.000,00","21.000,00"
48522020230310121113,2023-03-10 12:11:13,onemedstickpad,Pispot bab onemed stickpad,1,"37.000,00","37.000,00"
48522020230310133723,2023-03-10 13:37:23,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020230310145500,2023-03-10 14:55:00,abunomerk,Kursi sholat abu no merk,1,"115.000,00","115.000,00"
48522020230310155157,2023-03-10 15:51:57,O21m3,Isi oksigen 1m3,2,"70.000,00","140.000,00"
48522020230310160249,2023-03-10 16:02:49,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230311082134,2023-03-11 8:21:34,kantongkolostomi,Kantong kolostomi,1,"34.000,00","34.000,00"
48522020230311124310,2023-03-11 12:43:10,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230311124325,2023-03-11 12:43:25,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020230311124339,2023-03-11 12:43:39,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230311124400,2023-03-11 12:44:00,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230311124508,2023-03-11 12:45:08,snelchart,Snellen chart,4,"6.500,00","26.000,00"
48522020230311124643,2023-03-11 12:46:43,snelchart,Snellen chart,7,"6.500,00","45.500,00"
48522020230311124815,2023-03-11 12:48:15,Uklemonmd,U-klem onemed,1,"35.000,00","35.000,00"
48522020230311124815,2023-03-11 12:48:15,Uklmrnz14cm,U-klem renz 14cm,1,"47.500,00","47.500,00"
48522020230311132130,2023-03-11 13:21:30,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230311132148,2023-03-11 13:21:48,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230311133141,2023-03-11 13:31:41,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230311133141,2023-03-11 13:31:41,canulcosmomed,Selang canul cosmomed,2,"15.000,00","30.000,00"
48522020230311152656,2023-03-11 15:26:56,cawan100ml,Cawan 100ml,1,"31.000,00","31.000,00"
48522020230313092715,2023-03-13 9:27:15,alkhol1lt,Alkohol 70% 1liter,1,"27.000,00","27.000,00"
48522020230313120246,2023-03-13 12:02:46,O26m3part2,Isi tabung O26m3 part 2,6,"125.000,00","750.000,00"
48522020230313120820,2023-03-13 12:08:20,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230313120957,2023-03-13 12:09:57,onemedstickpad,Pispot bab onemed stickpad,1,"37.000,00","37.000,00"
48522020230313121158,2023-03-13 12:11:58,armL,Arm sling size L,1,"18.000,00","18.000,00"
48522020230313121158,2023-03-13 12:11:58,Bola,Bola kesehatan,1,"12.000,00","12.000,00"
48522020230313121353,2023-03-13 12:13:53,kaki4avico,Tongkat kaki 4 avico,1,"130.000,00","130.000,00"
48522020230313121436,2023-03-13 12:14:36,Krtslkms,Kertas lakmus,1,"5.500,00","5.500,00"
48522020230313123755,2023-03-13 12:37:55,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230313124407,2023-03-13 12:44:07,al961L,Alkohol 96% 1liter,1,"32.000,00","32.000,00"
48522020230313144408,2023-03-13 14:44:08,tonguelubangonemed,Tongue spatel lubang onemed,1,"16.500,00","16.500,00"
48522020230313144408,2023-03-13 14:44:08,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230313144408,2023-03-13 14:44:08,mrtr8cm,Mortir stamper 8cm,1,"34.000,00","34.000,00"
48522020230313144439,2023-03-13 14:44:39,O21m3,Isi oksigen 1m3,2,"70.000,00","140.000,00"
48522020230313154338,2023-03-13 15:43:38,Ar1m3,isi tabung argon 1m3/argon 0.5m3,1,"150.000,00","150.000,00"
48522020230313154357,2023-03-13 15:43:57,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230313154418,2023-03-13 15:44:18,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230313154438,2023-03-13 15:44:38,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230313154455,2023-03-13 15:44:55,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230314080846,2023-03-14 8:08:46,al961L,Alkohol 96% 1liter,1,"32.000,00","32.000,00"
48522020230314103529,2023-03-14 10:35:29,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230314103556,2023-03-14 10:35:56,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230314111745,2023-03-14 11:17:45,t026m3,Tabung oksigen 6m3,2,"1.900.000,00","3.800.000,00"
48522020230314111745,2023-03-14 11:17:45,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230314111745,2023-03-14 11:17:45,rgltrmedicallotus,Regulator Medical Lotus,1,"350.000,00","350.000,00"
48522020230314111823,2023-03-14 11:18:23,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020230314111823,2023-03-14 11:18:23,canulcosmomed,Selang canul cosmomed,1,"15.000,00","15.000,00"
48522020230314125742,2023-03-14 12:57:42,onemedstickpad,Pispot bab onemed stickpad,1,"37.000,00","37.000,00"
48522020230314125853,2023-03-14 12:58:53,Btgkca10cm,Batang pengaduk spatula kaca 10 cm,2,"3.500,00","7.000,00"
48522020230314125853,2023-03-14 12:58:53,spatelstainn15cm,Spatel spatula stainnless 15cm,1,"7.000,00","7.000,00"
48522020230314125941,2023-03-14 12:59:41,pyrex16x150,Tabung reaksi 16x150cc pyrex,1,"6.500,00","6.500,00"
48522020230314140409,2023-03-14 14:04:09,O21m3,Isi oksigen 1m3,2,"70.000,00","140.000,00"
48522020230314142342,2023-03-14 14:23:42,Kom8,Kom iodine 8cm,2,"28.000,00","56.000,00"
48522020230316104903,2023-03-16 10:49:03,tmbgndgtlgea,Timbangan digital gea,1,"123.000,00","123.000,00"
48522020230316105007,2023-03-16 10:50:07,avicokursiroda,Kursi roda avico,1,"1.250.000,00","1.250.000,00"
48522020230316110446,2023-03-16 11:04:46,dinding,P3k dinding,1,"75.000,00","75.000,00"
48522020230316124214,2023-03-16 12:42:14,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230316135730,2023-03-16 13:57:30,026m3,Isi oksigen 6m3,2,"125.000,00","250.000,00"
48522020230316141006,2023-03-16 14:10:06,026m3,Isi oksigen 6m3,4,"125.000,00","500.000,00"
48522020230316141022,2023-03-16 14:10:22,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316141035,2023-03-16 14:10:35,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316141053,2023-03-16 14:10:53,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316141108,2023-03-16 14:11:08,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316141124,2023-03-16 14:11:24,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316141229,2023-03-16 14:12:29,O26m3part2,Isi tabung O26m3 part 2,3,"125.000,00","375.000,00"
48522020230316141322,2023-03-16 14:13:22,t026m3,Tabung oksigen 6m3,2,"1.900.000,00","3.800.000,00"
48522020230316141322,2023-03-16 14:13:22,rgltrmedicallotus,Regulator Medical Lotus,2,"350.000,00","700.000,00"
48522020230316141523,2023-03-16 14:15:23,utestpper,Universal PH test paper,1,"98.000,00","98.000,00"
48522020230316141640,2023-03-16 14:16:40,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316142059,2023-03-16 14:20:59,rgltrmedicallotus,Regulator Medical Lotus,1,"350.000,00","350.000,00"
48522020230316144206,2023-03-16 14:42:06,Bola,Bola kesehatan,1,"12.000,00","12.000,00"
48522020230316144247,2023-03-16 14:42:47,btgspakca25cm,Batang pengaduk spatula kaca 25 cm,1,"5.500,00","5.500,00"
48522020230316144345,2023-03-16 14:43:45,pispottutup,Pispot laki laki tutup onemed,1,"20.000,00","20.000,00"
48522020230316144500,2023-03-16 14:45:00,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230316144530,2023-03-16 14:45:30,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230316144530,2023-03-16 14:45:30,canulcosmomed,Selang canul cosmomed,1,"15.000,00","15.000,00"
48522020230316144847,2023-03-16 14:48:47,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316144912,2023-03-16 14:49:12,O26m3part2,Isi tabung O26m3 part 2,4,"125.000,00","500.000,00"
48522020230316144949,2023-03-16 14:49:49,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230316144949,2023-03-16 14:49:49,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230316145003,2023-03-16 14:50:03,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230316145204,2023-03-16 14:52:04,pngdukkca15cm,Batang pengaduk kaca 15 cm,1,"4.000,00","4.000,00"
48522020230316145204,2023-03-16 14:52:04,Btgkca10cm,Batang pengaduk spatula kaca 10 cm,2,"3.500,00","7.000,00"
48522020230316145204,2023-03-16 14:52:04,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230316145204,2023-03-16 14:52:04,alkswonemed,Alkohol swabs onemed,1,"12.000,00","12.000,00"
48522020230316145204,2023-03-16 14:52:04,ppetplstk5ml,Pipet plastik 5 ml,3,"1.000,00","3.000,00"
48522020230316145300,2023-03-16 14:53:00,al961L,Alkohol 96% 1liter,1,"32.000,00","32.000,00"
48522020230316145421,2023-03-16 14:54:21,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230316145600,2023-03-16 14:56:00,dplrsndhbb,Dopler sound hibebe,1,"615.000,00","615.000,00"
48522020230316145723,2023-03-16 14:57:23,pisptbymed,Pispot plastik baymed,1,"32.000,00","32.000,00"
48522020230316145928,2023-03-16 14:59:28,pispottutup,Pispot laki laki tutup onemed,1,"20.000,00","20.000,00"
48522020230317081958,2023-03-17 8:19:58,O26m3part2,Isi tabung O26m3 part 2,4,"125.000,00","500.000,00"
48522020230317082038,2023-03-17 8:20:38,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230317082055,2023-03-17 8:20:55,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230317082125,2023-03-17 8:21:25,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230317131851,2023-03-17 13:18:51,O26m3part2,Isi tabung O26m3 part 2,5,"125.000,00","625.000,00"
48522020230317131908,2023-03-17 13:19:08,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230317141307,2023-03-17 14:13:07,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230317141307,2023-03-17 14:13:07,t026m3,Tabung oksigen 6m3,1,"1.900.000,00","1.900.000,00"
48522020230317142601,2023-03-17 14:26:01,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230317142707,2023-03-17 14:27:07,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230318085914,2023-03-18 8:59:14,al961L,Alkohol 96% 1liter,3,"32.000,00","96.000,00"
48522020230318085929,2023-03-18 8:59:29,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230318085942,2023-03-18 8:59:42,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230318090036,2023-03-18 9:00:36,O26m3part2,Isi tabung O26m3 part 2,8,"125.000,00","1.000.000,00"
48522020230318090036,2023-03-18 9:00:36,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230318090036,2023-03-18 9:00:36,canulcosmomed,Selang canul cosmomed,1,"15.000,00","15.000,00"
48522020230318103712,2023-03-18 10:37:12,Lancetonemed,Blood lancet onemed,1,"11.000,00","11.000,00"
48522020230318105715,2023-03-18 10:57:15,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230318110114,2023-03-18 11:01:14,tianginfsmrh,Tiang Infus besi v murah,1,"115.000,00","115.000,00"
48522020230318110133,2023-03-18 11:01:33,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230318110144,2023-03-18 11:01:44,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230318111113,2023-03-18 11:11:13,onemedstickpad,Pispot bab onemed stickpad,1,"37.000,00","37.000,00"
48522020230318123402,2023-03-18 12:34:02,O21m3,Isi oksigen 1m3,1,"70.000,00","70.000,00"
48522020230318125033,2023-03-18 12:50:33,ultflx5,Ultrafix onemed 5*5,1,"15.000,00","15.000,00"
48522020230318125033,2023-03-18 12:50:33,lavender,Fresh care lavender,1,"13.500,00","13.500,00"
48522020230318130956,2023-03-18 13:09:56,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230318135925,2023-03-18 13:59:25,krs,Kursi sholat juara,2,"170.000,00","340.000,00"
48522020230318145811,2023-03-18 14:58:11,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230320110442,2023-03-20 11:04:42,al961L,Alkohol 96% 1liter,1,"32.000,00","32.000,00"
48522020230320110535,2023-03-20 11:05:35,Uklmrnz14cm,U-klem renz 14cm,1,"47.500,00","47.500,00"
